Date,minor,Open,High,Low,Close,Volume
2015-09-23,MSFT,43.93,44.17,43.51,43.87,17057235.0
2015-09-24,AAPL,113.25,115.5,112.37,115.0,49810647.0
2015-09-24,AMZN,530.55,534.56,522.87,533.75,3481804.0
2015-09-24,GOOG,616.64,627.32,612.4,625.8,2240098.0
2015-09-24,GOOGL,648.97,656.77,642.16,654.91,1934639.0
2015-09-24,MSFT,43.45,44.13,43.27,43.91,27652655.0
2015-09-25,AAPL,116.44,116.69,114.02,114.71,55842210.0
2015-09-25,AMZN,542.57,542.8,521.4,524.25,3910275.0
2015-09-25,GOOG,629.77,629.77,611.0,611.97,2174009.0
2015-09-25,GOOGL,658.58,658.58,639.66,640.15,2423992.0
2015-09-25,MSFT,44.48,44.73,43.76,43.94,29177316.0
2015-09-28,AAPL,113.85,114.57,112.44,112.44,51723929.0
2015-09-28,AMZN,520.02,520.28,494.33,504.06,5383198.0
2015-09-28,GOOG,610.34,614.6,589.38,594.89,3127667.0
2015-09-28,GOOGL,639.05,642.85,617.84,624.25,2382300.0
2015-09-28,MSFT,43.83,44.08,43.2,43.29,27219415.0
2015-09-29,AAPL,112.83,113.51,107.86,109.06,73135853.0
2015-09-29,AMZN,506.0,511.48,490.5,496.07,4443224.0
2015-09-29,GOOG,597.28,605.0,590.22,594.97,2310284.0
2015-09-29,GOOGL,625.5,634.68,618.03,622.61,2106466.0
2015-09-29,MSFT,43.37,43.57,43.05,43.44,32653952.0
2015-09-30,AAPL,110.17,111.54,108.73,110.3,66105030.0
2015-09-30,AMZN,505.44,512.8,501.67,511.89,3990425.0
2015-09-30,GOOG,603.28,608.76,600.73,608.42,2413441.0
2015-09-30,GOOGL,631.83,639.31,629.15,638.37,2647655.0
2015-09-30,MSFT,43.88,44.3,43.66,44.26,34589501.0
2015-10-01,AAPL,109.07,109.62,107.31,109.58,63747954.0
2015-10-01,AMZN,511.0,520.8,506.0,520.72,3741058.0
2015-10-01,GOOG,608.37,612.09,599.85,611.29,1867601.0
2015-10-01,GOOGL,637.94,643.84,631.12,642.0,2125315.0
2015-10-01,MSFT,44.75,44.75,43.75,44.61,28470381.0
2015-10-02,AAPL,108.01,111.01,107.55,110.38,57560431.0
2015-10-02,AMZN,512.99,532.6,508.1,532.54,4576555.0
2015-10-02,GOOG,607.2,627.34,603.13,626.91,2684805.0
2015-10-02,GOOGL,638.01,658.26,633.5,656.99,2439435.0
2015-10-02,MSFT,44.27,45.57,43.92,45.57,41571518.0
2015-10-05,AAPL,110.08,111.37,109.07,110.78,51723110.0
2015-10-05,AMZN,536.99,545.91,536.0,543.68,3352397.0
2015-10-05,GOOG,632.0,643.01,627.0,641.47,1787880.0
2015-10-05,GOOGL,661.6,673.03,655.87,671.68,1873783.0
2015-10-05,MSFT,45.74,46.89,45.7,46.63,33015524.0
2015-10-06,AAPL,110.63,111.74,109.76,111.31,48196751.0
2015-10-06,AMZN,545.5,551.5,533.33,537.48,4502815.0
2015-10-06,GOOG,638.84,649.25,636.53,645.44,2166264.0
2015-10-06,GOOGL,669.35,678.8,663.08,671.64,2138738.0
2015-10-06,MSFT,46.33,47.18,46.22,46.75,27017160.0
2015-10-07,AAPL,110.47,111.77,109.41,110.78,46602587.0
2015-10-07,AMZN,541.79,542.0,529.0,541.94,3788801.0
2015-10-07,GOOG,649.24,650.61,632.15,642.36,2089776.0
2015-10-07,GOOGL,677.4,678.74,658.11,670.0,2186605.0
2015-10-07,MSFT,47.1,47.35,45.95,46.8,27381389.0
2015-10-08,AAPL,110.06,110.19,108.21,109.5,61698450.0
2015-10-08,AMZN,536.71,539.39,519.89,533.16,4648953.0
2015-10-08,GOOG,641.36,644.45,625.56,639.16,2180441.0
2015-10-08,GOOGL,669.45,671.89,654.49,667.0,1961858.0
2015-10-08,MSFT,46.56,47.52,46.5,47.45,33679346.0
2015-10-09,AAPL,111.64,112.28,109.49,112.12,52533783.0
2015-10-09,AMZN,534.48,541.79,530.27,539.8,3527237.0
2015-10-09,GOOG,640.0,645.99,635.32,643.61,1645844.0
2015-10-09,GOOGL,667.49,674.08,662.36,671.24,1597534.0
2015-10-09,MSFT,47.45,47.54,46.92,47.11,28397372.0
2015-10-12,AAPL,112.73,112.75,111.44,111.6,30114425.0
2015-10-12,AMZN,539.96,550.82,539.8,550.19,2761080.0
2015-10-12,GOOG,642.09,648.5,639.01,646.67,1275206.0
2015-10-12,GOOGL,669.19,677.98,667.24,676.43,1330987.0
2015-10-12,MSFT,46.98,47.07,46.5,47.0,19734079.0
2015-10-13,AAPL,110.82,112.45,110.68,111.79,32424018.0
2015-10-13,AMZN,546.26,553.2,543.1,548.9,2737089.0
2015-10-13,GOOG,643.15,657.81,643.15,652.3,1790704.0
2015-10-13,GOOGL,674.26,688.46,673.11,683.17,2096308.0
2015-10-13,MSFT,46.56,47.13,46.56,46.89,18937148.0
2015-10-14,AAPL,111.29,111.52,109.56,110.21,44325611.0
2015-10-14,AMZN,551.34,552.25,539.68,544.83,3561089.0
2015-10-14,GOOG,653.21,659.39,648.85,651.16,1412040.0
2015-10-14,GOOGL,683.73,690.04,678.9,680.41,1562196.0
2015-10-14,MSFT,46.65,47.1,46.53,46.68,24645420.0
2015-10-15,AAPL,110.93,112.1,110.49,111.86,37340996.0
2015-10-15,AMZN,547.75,563.0,547.0,562.44,4914627.0
2015-10-15,GOOG,654.66,663.13,654.46,661.74,1830524.0
2015-10-15,GOOGL,685.25,694.16,684.39,693.02,2343459.0
2015-10-15,MSFT,47.01,47.03,46.53,47.01,27118898.0
2015-10-16,AAPL,111.78,112.0,110.53,111.04,38236278.0
2015-10-16,AMZN,565.27,570.94,560.31,570.76,4218101.0
2015-10-16,GOOG,664.11,664.97,657.2,662.2,1606138.0
2015-10-16,GOOGL,695.4,696.22,689.1,695.32,1810998.0
2015-10-16,MSFT,47.02,47.54,46.9,47.51,25779279.0
2015-10-19,AAPL,110.8,111.75,110.11,111.73,29606075.0
2015-10-19,AMZN,570.76,579.0,567.38,573.15,4326293.0
2015-10-19,GOOG,661.18,666.82,659.58,666.1,1465339.0
2015-10-19,GOOGL,694.0,700.24,692.21,699.95,1494286.0
2015-10-19,MSFT,47.42,47.88,47.02,47.62,29106758.0
2015-10-20,AAPL,111.34,114.17,110.82,113.77,48778770.0
2015-10-20,AMZN,572.0,573.0,555.28,560.88,4327920.0
2015-10-20,GOOG,664.04,664.72,644.2,650.28,2490016.0
2015-10-20,GOOGL,697.89,698.0,673.68,680.0,2613344.0
2015-10-20,MSFT,47.44,47.81,47.02,47.77,30573983.0
2015-10-21,AAPL,114.0,115.58,113.7,113.76,41795238.0
2015-10-21,AMZN,563.87,565.25,552.52,555.77,3343551.0
2015-10-21,GOOG,654.15,655.87,641.73,642.61,1791099.0
2015-10-21,GOOGL,683.21,684.9,670.7,671.8,1597571.0
2015-10-21,MSFT,47.92,47.99,47.11,47.2,25144337.0
2015-10-22,AAPL,114.33,115.5,114.1,115.5,41272693.0
2015-10-22,AMZN,562.7,569.15,556.67,563.91,7250534.0
2015-10-22,GOOG,646.7,657.8,644.01,651.79,3782103.0
2015-10-22,GOOGL,675.44,688.05,671.7,681.14,4132551.0
2015-10-22,MSFT,47.53,48.95,47.09,48.03,54435667.0
2015-10-23,AAPL,118.77,119.23,116.33,119.08,59139552.0
2015-10-23,AMZN,617.68,619.45,595.36,599.03,10671575.0
2015-10-23,GOOG,727.5,730.0,701.5,702.0,6642504.0
2015-10-23,GOOGL,750.06,752.5,717.94,719.33,6307414.0
2015-10-23,MSFT,52.3,54.07,52.25,52.87,134828496.0
2015-10-26,AAPL,118.08,118.13,114.92,115.28,66019504.0
2015-10-26,AMZN,602.3,609.85,596.29,608.61,4259250.0
2015-10-26,GOOG,701.55,719.15,701.26,712.78,2701629.0
2015-10-26,GOOGL,720.02,734.95,720.02,731.12,2402045.0
2015-10-26,MSFT,52.53,54.32,52.5,54.25,63486782.0
2015-10-27,AAPL,115.4,116.54,113.99,114.55,57953589.0
2015-10-27,AMZN,608.6,614.71,605.53,611.01,3721355.0
2015-10-27,GOOG,707.38,713.62,704.55,708.49,2224309.0
2015-10-27,GOOGL,726.57,735.96,724.14,732.82,1923970.0
2015-10-27,MSFT,53.99,54.37,53.58,53.69,48640174.0
2015-10-28,AAPL,117.58,119.3,116.06,119.27,85023324.0
2015-10-28,AMZN,612.3,617.23,609.5,617.1,3911944.0
2015-10-28,GOOG,707.33,712.98,703.08,712.95,2176623.0
2015-10-28,GOOGL,733.0,737.37,727.27,736.92,1964310.0
2015-10-28,MSFT,53.54,53.98,52.86,53.98,45353604.0
2015-10-29,AAPL,118.7,120.69,118.27,120.53,50240803.0
2015-10-29,AMZN,617.7,627.54,615.39,626.55,3858609.0
2015-10-29,GOOG,710.5,718.26,710.01,716.92,1454128.0
2015-10-29,GOOGL,736.63,746.79,735.16,744.85,1822826.0
2015-10-29,MSFT,53.54,53.83,53.22,53.36,30036258.0
2015-10-30,AAPL,120.99,121.22,119.45,119.5,48811991.0
2015-10-30,AMZN,626.01,630.72,625.28,625.9,3840398.0
2015-10-30,GOOG,715.73,718.0,710.05,710.81,1903980.0
2015-10-30,GOOGL,745.56,746.31,736.53,737.39,1991811.0
2015-10-30,MSFT,53.32,53.99,52.62,52.64,46473085.0
2015-11-02,AAPL,120.8,121.36,119.61,121.18,31761309.0
2015-11-02,AMZN,627.13,628.63,620.41,628.35,2792454.0
2015-11-02,GOOG,711.06,721.62,705.85,721.11,1871073.0
2015-11-02,GOOGL,734.53,748.18,731.45,747.74,1980977.0
2015-11-02,MSFT,52.85,53.36,52.62,53.24,29946039.0
2015-11-03,AAPL,120.79,123.49,120.7,122.57,45331025.0
2015-11-03,AMZN,629.53,629.89,622.0,625.31,3242365.0
2015-11-03,GOOG,718.86,724.65,714.72,722.16,1560770.0
2015-11-03,GOOGL,745.43,751.7,741.16,748.82,1807488.0
2015-11-03,MSFT,52.93,54.39,52.9,54.15,35842280.0
2015-11-04,AAPL,122.56,123.82,121.62,122.0,44343498.0
2015-11-04,AMZN,627.76,645.93,627.35,640.95,4831843.0
2015-11-04,GOOG,722.0,733.1,721.9,728.11,1704575.0
2015-11-04,GOOGL,749.9,759.9,749.2,755.31,2083374.0
2015-11-04,MSFT,54.18,54.88,54.06,54.4,37020378.0
2015-11-05,AAPL,121.85,122.69,120.18,120.92,39258480.0
2015-11-05,AMZN,647.1,657.0,643.09,655.65,4707393.0
2015-11-05,GOOG,729.47,739.48,729.47,731.25,1860367.0
2015-11-05,GOOGL,758.81,766.35,757.47,760.67,2271675.0
2015-11-05,MSFT,54.49,54.7,54.0,54.38,30648155.0
2015-11-06,AAPL,121.08,121.81,120.62,121.06,32931447.0
2015-11-06,AMZN,655.0,662.26,652.0,659.37,4082524.0
2015-11-06,GOOG,731.5,735.41,727.01,733.76,1509656.0
2015-11-06,GOOGL,759.39,763.02,755.03,761.6,1673013.0
2015-11-06,MSFT,54.08,54.98,53.96,54.92,30488633.0
2015-11-09,AAPL,120.96,121.81,120.05,120.57,33657546.0
2015-11-09,AMZN,658.65,661.96,647.85,655.49,4040181.0
2015-11-09,GOOG,730.2,734.71,719.43,724.89,2065619.0
2015-11-09,GOOGL,758.52,763.3,749.11,754.77,1775525.0
2015-11-09,MSFT,54.55,54.87,53.56,54.16,32466376.0
2015-11-10,AAPL,116.9,118.07,116.06,116.77,58635125.0
2015-11-10,AMZN,653.0,660.0,647.26,659.68,3464933.0
2015-11-10,GOOG,724.4,730.59,718.5,728.32,1603937.0
2015-11-10,GOOGL,753.48,760.6,748.41,758.26,1477669.0
2015-11-10,MSFT,54.07,54.13,53.27,53.51,55020334.0
2015-11-11,AAPL,116.37,117.42,115.21,116.11,45104903.0
2015-11-11,AMZN,663.25,675.96,663.25,673.25,5373772.0
2015-11-11,GOOG,732.46,741.0,730.23,735.4,1366375.0
2015-11-11,GOOGL,762.38,769.08,759.75,765.25,2093287.0
2015-11-11,MSFT,53.7,54.2,53.46,53.65,34004446.0
2015-11-12,AAPL,116.26,116.82,115.65,115.72,32262598.0
2015-11-12,AMZN,673.0,675.64,664.22,665.6,4246218.0
2015-11-12,GOOG,731.0,737.8,728.64,731.23,1668048.0
2015-11-12,GOOGL,760.18,765.8,755.86,756.53,1604146.0
2015-11-12,MSFT,53.48,53.98,53.19,53.32,34485469.0
2015-11-13,AAPL,115.2,115.57,112.27,112.34,45164053.0
2015-11-13,AMZN,663.57,667.0,640.45,642.35,6213880.0
2015-11-13,GOOG,729.17,731.15,716.73,717.0,2062982.0
2015-11-13,GOOGL,754.04,755.33,739.47,740.07,2374561.0
2015-11-13,MSFT,53.07,53.29,52.53,52.84,36399856.0
2015-11-16,AAPL,111.38,114.24,111.0,114.18,37651022.0
2015-11-16,AMZN,640.92,649.99,622.29,647.81,7403464.0
2015-11-16,GOOG,715.6,729.49,711.33,728.96,1891074.0
2015-11-16,GOOGL,740.21,751.71,734.33,750.42,2519424.0
2015-11-16,MSFT,53.08,53.89,52.85,53.76,31610450.0
2015-11-17,AAPL,114.92,115.05,113.32,113.69,27253964.0
2015-11-17,AMZN,650.65,653.25,641.0,643.3,4291990.0
2015-11-17,GOOG,729.29,731.84,723.03,725.3,1491709.0
2015-11-17,GOOGL,752.47,754.95,744.05,745.98,1925901.0
2015-11-17,MSFT,53.17,53.53,52.85,52.97,31211644.0
2015-11-18,AAPL,115.76,117.49,115.5,117.29,46163404.0
2015-11-18,AMZN,646.51,664.88,646.37,663.54,4315747.0
2015-11-18,GOOG,727.58,741.41,727.0,740.0,1671588.0
2015-11-18,GOOGL,749.57,761.1,747.39,760.01,1798877.0
2015-11-18,MSFT,53.0,53.98,52.98,53.85,28794418.0
2015-11-19,AAPL,117.64,119.75,116.76,118.78,42908179.0
2015-11-19,AMZN,664.99,672.86,659.0,661.27,4674078.0
2015-11-19,GOOG,738.74,742.0,737.43,738.41,1327109.0
2015-11-19,GOOGL,759.78,763.23,757.23,759.94,1401779.0
2015-11-19,MSFT,53.99,54.66,53.78,53.94,28131212.0
2015-11-20,AAPL,119.2,119.92,118.85,119.3,34103529.0
2015-11-20,AMZN,663.95,668.87,657.57,668.45,3860188.0
2015-11-20,GOOG,746.53,757.92,743.0,756.6,2212302.0
2015-11-20,GOOGL,769.3,779.32,764.1,777.0,2766452.0
2015-11-20,MSFT,54.25,54.3,53.26,54.19,37100507.0
2015-11-23,AAPL,119.27,119.73,117.34,117.75,32266736.0
2015-11-23,AMZN,671.5,682.77,670.12,678.99,4367129.0
2015-11-23,GOOG,757.45,762.71,751.82,755.98,1414487.0
2015-11-23,GOOGL,777.47,782.9,773.51,776.7,1730626.0
2015-11-23,MSFT,54.25,54.46,53.75,54.19,27767280.0
2015-11-24,AAPL,117.33,119.35,117.12,118.88,42426855.0
2015-11-24,AMZN,674.14,675.8,661.21,671.15,4533750.0
2015-11-24,GOOG,752.0,755.28,737.63,748.28,2333130.0
2015-11-24,GOOGL,772.96,775.99,758.11,769.63,2361490.0
2015-11-24,MSFT,53.92,54.44,53.58,54.25,24482130.0
2015-11-25,AAPL,119.21,119.23,117.92,118.03,21388308.0
2015-11-25,AMZN,675.0,679.7,671.24,675.34,2697889.0
2015-11-25,GOOG,748.14,752.0,746.06,748.15,1122224.0
2015-11-25,GOOGL,771.69,773.0,766.53,769.26,1180643.0
2015-11-25,MSFT,54.09,54.23,53.69,53.69,21005147.0
2015-11-27,AAPL,118.29,118.41,117.6,117.81,13043720.0
2015-11-27,AMZN,680.8,680.99,672.1,673.26,1966551.0
2015-11-27,GOOG,748.46,753.41,747.49,750.26,838518.0
2015-11-27,GOOGL,769.16,774.0,767.0,771.97,722319.0
2015-11-27,MSFT,53.8,54.08,53.79,53.93,9009113.0
2015-11-30,AAPL,117.99,119.41,117.75,118.3,37658671.0
2015-11-30,AMZN,675.9,681.29,664.6,664.8,5474105.0
2015-11-30,GOOG,748.81,754.93,741.27,742.6,2035261.0
2015-11-30,GOOGL,771.87,775.03,761.12,762.85,1597322.0
2015-11-30,MSFT,54.54,54.96,54.0,54.35,53885371.0
2015-12-01,AAPL,118.75,118.81,116.86,117.34,34700991.0
2015-12-01,AMZN,673.75,681.0,667.86,679.06,4739462.0
2015-12-01,GOOG,747.11,768.95,746.7,767.04,2129940.0
2015-12-01,GOOGL,766.94,785.0,765.95,783.79,2014110.0
2015-12-01,MSFT,54.41,55.23,54.3,55.22,39848647.0
2015-12-02,AAPL,117.34,118.11,116.08,116.28,33198964.0
2015-12-02,AMZN,681.0,684.82,674.25,676.01,4259104.0
2015-12-02,GOOG,768.9,775.96,758.96,762.38,2195686.0
2015-12-02,GOOGL,785.25,793.05,776.43,777.85,2333578.0
2015-12-02,MSFT,55.32,55.96,55.06,55.21,47244551.0
2015-12-03,AAPL,115.24,116.79,114.22,115.2,41569509.0
2015-12-03,AMZN,679.44,682.79,661.48,666.25,5064736.0
2015-12-03,GOOG,766.01,769.0,745.63,752.54,2590641.0
2015-12-03,GOOGL,780.56,784.48,762.45,768.2,2097494.0
2015-12-03,MSFT,55.49,55.77,53.93,54.2,38627835.0
2015-12-04,AAPL,115.29,119.25,115.11,119.03,57776977.0
2015-12-04,AMZN,666.0,674.78,661.4,672.64,4534796.0
2015-12-04,GOOG,753.1,768.49,750.0,766.81,2757283.0
2015-12-04,GOOGL,769.71,782.42,765.51,779.21,2489998.0
2015-12-04,MSFT,54.12,56.23,54.1,55.91,43963662.0
2015-12-07,AAPL,118.32,119.86,117.81,118.28,32084249.0
2015-12-07,AMZN,674.74,675.46,660.5,669.83,3732814.0
2015-12-07,GOOG,767.77,768.73,755.09,763.25,1812314.0
2015-12-07,GOOGL,780.06,781.0,766.72,772.99,1831287.0
2015-12-07,MSFT,55.79,55.97,55.29,55.81,30709765.0
2015-12-08,AAPL,117.52,118.6,116.86,118.23,34309450.0
2015-12-08,AMZN,663.13,679.99,659.79,677.33,3651908.0
2015-12-08,GOOG,757.89,764.8,754.2,762.37,1829475.0
2015-12-08,GOOGL,764.5,778.65,762.52,775.14,1554121.0
2015-12-08,MSFT,55.47,56.1,54.99,55.79,32878026.0
2015-12-09,AAPL,115.3,117.69,115.08,115.62,46361357.0
2015-12-09,AMZN,678.0,679.0,655.68,664.79,5158172.0
2015-12-09,GOOG,759.17,764.23,737.0,751.61,2699990.0
2015-12-09,GOOGL,771.1,776.09,752.01,762.55,2327471.0
2015-12-09,MSFT,54.75,55.87,54.51,54.98,36373209.0
2015-12-10,AAPL,116.04,116.94,115.51,116.17,29212727.0
2015-12-10,AMZN,665.59,668.53,659.56,662.32,3455472.0
2015-12-10,GOOG,752.85,755.85,743.83,749.46,1988380.0
2015-12-10,GOOGL,763.59,766.07,755.0,760.04,1622940.0
2015-12-10,MSFT,55.39,55.66,55.01,55.27,31775826.0
2015-12-11,AAPL,115.19,115.39,112.85,113.18,46886161.0
2015-12-11,AMZN,651.23,657.88,639.62,640.15,5474420.0
2015-12-11,GOOG,741.16,745.71,736.75,738.87,2224410.0
2015-12-11,GOOGL,749.0,757.44,748.65,750.42,2159164.0
2015-12-11,MSFT,54.71,55.1,54.01,54.06,39549497.0
2015-12-14,AAPL,112.18,112.68,109.79,112.48,64318732.0
2015-12-14,AMZN,641.75,658.58,635.27,657.91,4329653.0
2015-12-14,GOOG,741.79,748.73,724.17,747.77,2412497.0
2015-12-14,GOOGL,751.26,764.15,736.26,762.54,2693160.0
2015-12-14,MSFT,54.33,55.21,53.68,55.14,46768924.0
2015-12-15,AAPL,111.94,112.8,110.35,110.49,53323105.0
2015-12-15,AMZN,665.03,671.5,657.35,658.64,4753415.0
2015-12-15,GOOG,753.0,758.08,743.01,743.4,2666229.0
2015-12-15,GOOGL,767.79,774.75,758.0,760.09,2469319.0
2015-12-15,MSFT,55.66,55.9,55.09,55.2,39842998.0
2015-12-16,AAPL,111.07,111.99,108.8,111.34,56238467.0
2015-12-16,AMZN,663.56,677.35,659.32,675.77,3964470.0
2015-12-16,GOOG,750.0,760.59,739.44,758.09,1993251.0
2015-12-16,GOOGL,766.57,781.5,757.04,776.59,2656010.0
2015-12-16,MSFT,55.54,56.24,54.76,56.13,37503300.0
2015-12-17,AAPL,112.02,112.25,108.98,108.98,44772827.0
2015-12-17,AMZN,680.0,682.5,670.65,670.65,3681645.0
2015-12-17,GOOG,762.42,762.68,749.0,749.43,1553418.0
2015-12-17,GOOGL,781.16,781.59,769.3,769.83,1825538.0
2015-12-17,MSFT,56.36,56.79,55.53,55.7,41280907.0
2015-12-18,AAPL,108.91,109.52,105.81,106.03,96453327.0
2015-12-18,AMZN,668.65,676.84,664.13,664.14,6841304.0
2015-12-18,GOOG,746.51,754.13,738.15,739.31,3148743.0
2015-12-18,GOOGL,767.23,774.14,756.59,756.85,3389702.0
2015-12-18,MSFT,54.78,56.0,54.03,54.13,84684164.0
2015-12-21,AAPL,107.28,107.37,105.57,107.33,47590610.0
2015-12-21,AMZN,668.5,669.9,658.93,664.51,3250900.0
2015-12-21,GOOG,746.13,750.0,740.0,747.77,1525703.0
2015-12-21,GOOGL,763.05,766.35,754.15,760.8,1742368.0
2015-12-21,MSFT,54.88,55.35,54.23,54.83,37246325.0
2015-12-22,AAPL,107.4,107.72,106.45,107.23,32789367.0
2015-12-22,AMZN,666.83,668.49,659.26,663.15,2667795.0
2015-12-22,GOOG,751.65,754.85,745.53,750.0,1365520.0
2015-12-22,GOOGL,764.27,770.34,761.2,767.13,1816935.0
2015-12-22,MSFT,54.99,55.48,54.5,55.35,28322241.0
2015-12-23,AAPL,107.27,108.85,107.2,108.61,32657354.0
2015-12-23,AMZN,666.5,666.6,656.63,663.7,2722922.0
2015-12-23,GOOG,753.47,754.21,744.0,750.31,1566726.0
2015-12-23,GOOGL,770.69,771.9,757.65,768.51,1529742.0
2015-12-23,MSFT,55.7,55.88,55.44,55.82,27279832.0
2015-12-24,AAPL,109.0,109.0,107.95,108.03,13596680.0
2015-12-24,AMZN,663.35,664.68,660.6,662.79,1092970.0
2015-12-24,GOOG,749.55,751.35,746.62,748.4,527223.0
2015-12-24,GOOGL,768.52,769.2,764.39,765.84,521141.0
2015-12-24,MSFT,55.86,55.96,55.43,55.67,9570002.0
2015-12-28,AAPL,107.59,107.69,106.18,106.82,26704210.0
2015-12-28,AMZN,665.56,675.5,665.5,675.2,3783555.0
2015-12-28,GOOG,752.92,762.99,749.52,762.51,1515716.0
2015-12-28,GOOGL,770.0,782.82,767.73,782.24,1557755.0
2015-12-28,MSFT,55.35,55.95,54.98,55.95,22458293.0
2015-12-29,AAPL,106.96,109.43,106.86,108.74,30931243.0
2015-12-29,AMZN,677.98,696.44,677.89,693.97,5734996.0
2015-12-29,GOOG,766.69,779.98,766.43,776.6,1765012.0
2015-12-29,GOOGL,786.99,798.69,786.2,793.96,1921480.0
2015-12-29,MSFT,56.29,56.85,56.06,56.55,27731403.0
2015-12-30,AAPL,108.58,108.7,107.18,107.32,25213777.0
2015-12-30,AMZN,691.89,695.49,686.38,689.07,3519003.0
2015-12-30,GOOG,776.6,777.6,766.9,771.0,1293521.0
2015-12-30,GOOGL,793.96,796.46,787.2,790.3,1428280.0
2015-12-30,MSFT,56.47,56.78,56.29,56.31,21704505.0
2015-12-31,AAPL,107.01,107.03,104.82,105.26,40912316.0
2015-12-31,AMZN,686.08,687.75,675.89,675.89,3749560.0
2015-12-31,GOOG,769.5,769.5,758.34,758.88,1500923.0
2015-12-31,GOOGL,787.82,788.33,777.32,778.01,1637561.0
2015-12-31,MSFT,56.04,56.19,55.42,55.48,27334061.0
2016-01-04,AAPL,102.61,105.37,102.0,105.35,67281190.0
2016-01-04,AMZN,656.29,657.72,627.51,636.99,9280761.0
2016-01-04,GOOG,743.0,744.06,731.26,741.84,3258199.0
2016-01-04,GOOGL,762.2,762.2,747.54,759.44,3352912.0
2016-01-04,MSFT,54.32,54.8,53.39,54.8,52843210.0
2016-01-05,AAPL,105.75,105.85,102.41,102.71,55790992.0
2016-01-05,AMZN,646.86,646.91,627.65,633.79,5822603.0
2016-01-05,GOOG,746.45,752.0,738.64,742.58,1950691.0
2016-01-05,GOOGL,764.1,769.2,755.65,761.53,2260795.0
2016-01-05,MSFT,54.93,55.39,54.54,55.05,34079674.0
2016-01-06,AAPL,100.56,102.37,99.87,100.7,68457388.0
2016-01-06,AMZN,622.0,639.79,620.31,632.65,5329197.0
2016-01-06,GOOG,730.0,747.18,728.92,743.62,1947034.0
2016-01-06,GOOGL,750.37,765.73,748.0,759.33,2410301.0
2016-01-06,MSFT,54.32,54.4,53.64,54.05,39518863.0
2016-01-07,AAPL,98.68,100.13,96.43,96.45,81094428.0
2016-01-07,AMZN,621.8,630.0,605.21,607.94,7074915.0
2016-01-07,GOOG,730.31,738.5,719.06,726.39,2963741.0
2016-01-07,GOOGL,746.49,755.31,735.28,741.0,3156563.0
2016-01-07,MSFT,52.7,53.48,52.07,52.17,56564852.0
2016-01-08,AAPL,98.55,99.11,96.76,96.96,70798016.0
2016-01-08,AMZN,619.66,624.14,606.0,607.05,5512915.0
2016-01-08,GOOG,731.45,733.23,713.0,714.47,2450857.0
2016-01-08,GOOGL,747.8,750.12,728.92,730.91,2375348.0
2016-01-08,MSFT,52.37,53.28,52.15,52.33,48753969.0
2016-01-11,AAPL,98.97,99.06,97.34,98.53,49739377.0
2016-01-11,AMZN,612.48,619.85,598.57,617.74,4891551.0
2016-01-11,GOOG,716.61,718.86,703.54,716.03,2090621.0
2016-01-11,GOOGL,731.95,735.08,719.56,733.07,2544806.0
2016-01-11,MSFT,52.51,52.85,51.46,52.3,36943756.0
2016-01-12,AAPL,100.55,100.69,98.84,99.96,49154227.0
2016-01-12,AMZN,625.25,625.99,612.24,617.89,4724100.0
2016-01-12,GOOG,721.68,728.75,717.32,726.07,2024509.0
2016-01-12,GOOGL,740.75,748.34,736.43,745.34,2340753.0
2016-01-12,MSFT,52.76,53.1,52.06,52.78,36095539.0
2016-01-13,AAPL,100.32,101.19,97.3,97.39,61745031.0
2016-01-13,AMZN,620.88,620.88,579.16,581.81,7599968.0
2016-01-13,GOOG,730.85,734.74,698.61,700.56,2468295.0
2016-01-13,GOOGL,749.34,753.0,716.78,719.57,2554586.0
2016-01-13,MSFT,53.8,54.07,51.3,51.64,66119018.0
2016-01-14,AAPL,97.96,100.48,95.74,99.52,62424154.0
2016-01-14,AMZN,580.25,602.25,569.88,593.0,7203038.0
2016-01-14,GOOG,705.38,721.92,689.1,714.72,2211853.0
2016-01-14,GOOGL,724.44,739.89,705.0,731.39,2755725.0
2016-01-14,MSFT,52.0,53.42,51.57,53.11,51429807.0
2016-01-15,AAPL,96.2,97.71,95.36,97.13,79010008.0
2016-01-15,AMZN,572.24,584.62,565.3,570.18,7754464.0
2016-01-15,GOOG,692.29,706.74,685.37,694.45,3592449.0
2016-01-15,GOOGL,709.99,724.16,701.51,710.49,3777815.0
2016-01-15,MSFT,51.31,51.97,50.34,50.99,70739137.0
2016-01-19,AAPL,98.41,98.65,95.5,96.66,52841349.0
2016-01-19,AMZN,577.09,584.0,566.45,574.48,4782763.0
2016-01-19,GOOG,703.3,709.98,693.41,701.79,2258479.0
2016-01-19,GOOGL,720.15,725.35,709.85,719.08,2408193.0
2016-01-19,MSFT,51.48,51.68,50.06,50.56,43128276.0
2016-01-20,AAPL,95.1,98.19,93.42,96.79,72008265.0
2016-01-20,AMZN,564.36,578.45,547.18,571.77,7944703.0
2016-01-20,GOOG,688.61,706.85,673.26,698.45,3439386.0
2016-01-20,GOOGL,705.9,726.95,687.78,718.56,4114182.0
2016-01-20,MSFT,49.98,51.38,49.1,50.79,63162940.0
2016-01-21,AAPL,97.06,97.88,94.94,96.3,52054521.0
2016-01-21,AMZN,573.58,588.81,568.22,575.02,4932633.0
